ID,Tree Time (sec)
153,7.171832799911499
154,4.2547101974487305
155,32.472503900527954
156,21.777313709259033
157,16.858232975006104
158,9.47522234916687
159,3.163381576538086
160,29.859386444091797
161,8.038474082946777
162,4.12527871131897
163,13.964077234268188
164,7.907262802124023
165,64.20462918281555
166,0.8521249294281006
167,13.90771198272705
168,4.019207000732422
169,0.07839274406433105
170,1.0574934482574463
171,18.746426582336426
172,6.883881092071533
173,0.14740753173828125
174,1.3672337532043457
175,1.6880502700805664
176,16.730873584747314
177,46.18767285346985
178,2.982577323913574
179,72.90386009216309
180,61.7545063495636
181,17.168455123901367
182,65.811119556427
183,0.19543790817260742
184,2.869697332382202
185,7.415990352630615
186,8.36785340309143
187,2.7756638526916504
188,4.723571538925171
189,11.70089840888977
190,6.416486978530884
191,42.01320838928223
192,39.58359479904175
193,30.479411125183105
194,3.3635849952697754
195,9.287584781646729
196,0.996870756149292
197,9.206473112106323
198,2.497525691986084
199,5.914315938949585
200,12.12630319595337
201,11.393052339553833
202,6.865095138549805
203,0.9893155097961426
204,0.3681766986846924
205,1.120100975036621
206,0.10597896575927734
207,1.0922868251800537
208,5.183481454849243
209,1.224334955215454
210,3.531099319458008
211,5.758066177368164
212,18.873797178268433
213,9.740148305892944
214,5.231295347213745
215,0.6973962783813477
216,4.257658958435059
217,9.950279712677002
218,3.8754963874816895
219,1.6496837139129639
220,2.6438183784484863
221,6.299898386001587
222,24.715160608291626
223,14.209810256958008
224,0.11150813102722168
225,1.8632800579071045
226,0.5113921165466309
227,6.354269742965698
228,23.935795307159424
229,1.0959560871124268
230,18.679443359375
231,0.8850429058074951
232,4.136489391326904
233,1.4827640056610107
234,0.6287543773651123
235,0.45431065559387207
236,0.5099165439605713
237,1.185413122177124
238,14.436173439025879
239,43.39215874671936
240,2.829918146133423
241,42.33485651016235
242,1.651024580001831
243,21.858461141586304
244,23.063074350357056
245,2.457895040512085
246,4.092500925064087
247,7.2401087284088135
248,18.51255702972412
249,6.8336005210876465
250,9.770110368728638
251,0.0661313533782959
252,0.5855069160461426
253,4.189218044281006
254,2.533613920211792
255,21.138213396072388
256,44.66010046005249
257,6.890194892883301
258,18.007405996322632
259,11.611184358596802
260,65.65890121459961
261,27.702147483825684
262,1.24937105178833
263,14.851351499557495
264,2.239732503890991
265,24.241156578063965
266,8.307998418807983
267,22.448558807373047
268,32.98397254943848
269,2.3334853649139404
270,30.472081661224365
271,95.02374458312988
272,7.580097436904907
273,56.25758147239685
274,15.324470043182373
275,32.642964601516724
276,0.2860689163208008
277,4.883431911468506
278,46.27399826049805
279,22.071455240249634
280,5.297354698181152
281,80.17925667762756
282,18.226842880249023
283,111.98761987686157
284,1.0765845775604248
285,9.26905870437622
286,5.0042078495025635
287,1.4322881698608398
288,7.064939260482788
289,12.956044912338257
290,57.85660719871521
291,6.192500114440918
292,1.3186066150665283
293,0.5718684196472168
294,48.06087255477905
295,6.198025703430176
296,10.29012942314148
297,22.340563535690308
298,1.862102746963501
299,3.1810872554779053
300,16.145740270614624
301,5.0643980503082275
302,43.48298096656799
303,15.142596006393433
304,17.600284576416016
305,11.344046592712402
306,6.423947095870972
307,17.912928581237793
308,31.781763792037964
309,25.756982564926147
310,17.40186643600464
311,81.8560836315155
312,26.35908842086792
313,0.2650742530822754
314,41.613630294799805
315,35.344767570495605
316,2.0008084774017334
317,1.028799057006836
318,6.027226448059082
319,32.021384477615356
320,8.384883642196655
321,1.4858341217041016
322,24.137319803237915
323,52.80194687843323
324,20.363832712173462
325,21.192136764526367
326,3.992978811264038
327,40.936668157577515
328,4.170409440994263
329,21.197948694229126
330,73.80156326293945
331,3.278820037841797
332,0.7270510196685791
333,16.931220054626465
334,0.3082425594329834
335,1.3776566982269287
336,59.94859504699707
337,8.42225432395935
338,23.96443200111389
339,0.5393970012664795
340,51.64090633392334
341,68.17707824707031
342,1.7247684001922607
343,0.6563889980316162
344,78.06994771957397
345,2.619904041290283
346,8.346487045288086
